BuffID	BuffDesc	IsSaved	IsRecorded	IsDeleted	IsOverlapped	OverlapTyp	EffectTyp	EffectPara	BuffPriority	BuffSpecialType	ActivateRound	IsDeleteSourceExit
85142201	获得2虎符	0	0	0	0		4	85142201	3			
85131101	攻击+1，每触发3次额外+1	1	1	1	1	1	3	85131101	3			
85131102	体力+1，每触发3次额外+1	1	1	1	1	1	2	85131102	3			
85132101	攻击+2，每触发3次额外+2	1	1	1	1	1	3	85132101	3			
85132102	体力+2，每触发3次额外+2	1	1	1	1	1	2	85132102	3			
85181101	当先：使1个友方+2/+2，本回合每花费2枚虎符额外+1/+1	1	1	1	1	1	3	85181101	3			
85181102	当先：使1个友方+2/+2，本回合每花费2枚虎符额外+1/+1	1	1	1	1	1	2	85181102	3			
85182101	当先：使1个友方+4/+4，本回合每花费2枚虎符额外+2/+2	1	1	1	1	1	3	85182101	3			
85182102	当先：使1个友方+4/+4，本回合每花费2枚虎符额外+2/+2	1	1	1	1	1	2	85182102	3			
86021101	获得2点护甲	0	1	1	1	1	70	86021101	3			
86022101	获得4点护甲	0	1	1	1	1	70	86022101	3			
86031101	永久获得攻击+1	1	1	1	1	1	3	86031101	3			
86031102	永久获得体力+1	1	1	1	1	1	2	86031102	3			
86032101	永久获得攻击+2	1	1	1	1	1	3	86032101	3			
86032102	永久获得体力+2	1	1	1	1	1	2	86032102	3			
86051101	获得5点护甲	1	1	1	1	1	70	86051101	3			
86052101	获得10点护甲	1	1	1	1	1	70	86052101	3			
86081101	获得1虎符	0	0	0	0		4	86081101	3			
86082101	获得2虎符	0	0	0	0		4	86082101	3			
86091101	永久获得攻击+1	1	1	1	1	1	3	86091101	3			
86091102	永久获得体力+1	1	1	1	1	1	2	86091102	3			
86092101	永久获得攻击+2	1	1	1	1	1	3	86092101	3			
86092102	永久获得体力+2	1	1	1	1	1	2	86092102	3			
86101101	友方受到非攻击伤害后，获得伤害值一半的护甲	0	1	1	1	1	70	86101101	3			
86102101	友方受到非攻击伤害后，获得伤害值的护甲	0	1	1	1	1	70	86102101	3			
86111101	友方触发冲阵效果时，升级所需虎符-1	0	0	0	0		31	86111101	3			
86112101	友方触发冲阵效果时，升级所需虎符-2	0	0	0	0		31	86112101	3			
86131101	获得3点护甲，每次触发额外+1	1	1	1	1	1	70	86131101	3			
86132101	获得6点护甲，每次触发额外+2	1	1	1	1	1	70	86132101	3			
86141101	烈刃*4	1	1	1	1	1	12	86141101	3			
86142101	烈刃*4	1	1	1	1	1	12	86142101	3			
86151101	护甲减少时，使其获得等量攻击力	1	1	1	1	1	3	86151101	3			
86152101	护甲减少时，使其获得2倍攻击力	1	1	1	1	1	3	86152101	3			
86171101	友方受到超出护甲的伤害减半	0	1	1	0		74	86171101	3			
86172101	友方受到超出护甲的伤害变为1/4	0	1	1	0		73	86172101	3			
86191101	冲阵：获得自身攻击力一半的护甲	1	1	1	1	1	70	86191101	3			
86192101	冲阵：获得自身攻击力的护甲	1	1	1	1	1	70	86192101	3			
86201101	永久获得攻击+3	1	1	1	1	1	3	86201101	3			
86201102	永久获得体力+3	1	1	1	1	1	2	86201102	3			
86202101	永久获得攻击+6	1	1	1	1	1	3	86202101	3			
86202102	永久获得体力+6	1	1	1	1	1	2	86202102	3			
86221101	攻击额外造成护甲值2倍的伤害	0	1	1	0		51	86221101	3			
86221201	反击额外造成护甲值2倍的伤害	0	1	1	0		51	86221201	3			
86222101	攻击额外造成护甲值3倍的伤害	0	1	1	0		51	86222101	3			
86222201	反击额外造成护甲值3倍的伤害	0	1	1	0		51	86222201	3			
87021101	攻击+2	0	1	1	1	1	3	87021101	3			
87021102	体力+1	0	1	1	1	1	2	87021102	3			
87022101	攻击+4	0	1	1	1	1	3	87022101	3			
87022102	体力+2	0	1	1	1	1	2	87022102	3			
87031101	当前营帐等级的烈刃层数	0	1	1	1	1	12	87031101	3			
87032101	当前营帐等级的烈刃层数	0	1	1	1	1	12	87032101	3			
87081101	烈刃*1	1	1	1	1	1	12	87081101	3			
87082101	烈刃*2	1	1	1	1	1	12	87082101	3			
87091101	造成2点伤害	0	0	0	0		26	87091101	3			
87092101	造成2点伤害	0	0	0	0		26	87092101	3			
87121101	遗计：场上每存在1种势力，获得1虎符	0	0	0	0		4	87121101	3			
87122101	遗计：场上每存在1种势力，获得2虎符	0	0	0	0		4	87122101	3			
87141101	造成伤害+1	0	1	1	1	1	12	87141101	3			
87142101	造成伤害+2	0	1	1	1	1	12	87142101	3			
87151101	获得技能871512	0	1	1	1	1	8	87151101	3			
87151201	3点伤害	0	0	0	0		26	87151201	3			
87152101	获得技能871522	0	1	1	1	1	8	87152101	3			
87152201	3点伤害	0	0	0	0		26	87152201	3			
87181101	阵亡时回到手牌	0	0	0	0		36	87181101	3			
87181201	成略：上阵手牌中1个随机非同名友方的复制	0	0	0	0		1	87181201	3			
87182101	阵亡时回到手牌	0	0	0	0		36	87182101	3			
87182201	成略：上阵手牌中2个随机非同名友方的复制	0	0	0	0		1	87182201	3			
87191101	造成5点伤害	0	0	0	0		26	87191101	3			
87192101	造成5点伤害	0	0	0	0		26	87192101	3			
88061101	挑衅	0	1	1	1	1	16	88061101	3			
88061102	攻击+2	1	1	1	1	1	3	88061102	3			
88061103	体力+3	1	1	1	1	1	2	88061103	3			
88062101	挑衅	0	1	1	1	1	16	88062101	3			
88062102	攻击+4	1	1	1	1	1	3	88062102	3			
88062103	体力+6	1	1	1	1	1	2	88062103	3			
88101101	挑衅	0	1	1	1	1	16	88101101	3			
88101201	攻击+2	1	1	1	1	1	3	88101201	3			
88101202	体力+4	1	1	1	1	1	2	88101202	3			
88102101	挑衅	0	1	1	1	1	16	88102101	3			
88102201	攻击+4	1	1	1	1	1	3	88102201	3			
88102202	体力+8	1	1	1	1	1	2	88102202	3			
88241101	闪避	0	1	1	1	1	66	88241101	3			
88241201	闪避	0	1	1	1	1	66	88241201	3			
88242101	闪避	0	1	1	1	1	66	88242101	3			
88242201	闪避	0	1	1	1	1	66	88242201	3			
88251101	获得1虎符	0	0	0	0		4	88251101	3			
88252101	获得2虎符	0	0	0	0		4	88252101	3			
88271101	攻击+3	1	1	1	1	1	3	88271101	3			
88271102	体力+3	1	1	1	1	1	2	88271102	3			
88272101	攻击+6	1	1	1	1	1	3	88272101	3			
88272102	体力+6	1	1	1	1	1	2	88272102	3			
88151101	攻击无效	0	1	1	0		67		3			
88151102	攻击力减半	0	1	1	1	1	3	88151102	3			
88152101	攻击无效	0	1	1	0		67		3			
88152102	攻击力减半	0	1	1	1	1	3	88152102	3			
88152103	体力减半	0	1	1	1	1	2	88152103	3			
88181101	回复华佗一半体力值	0	1	1	1	1	71	88181101	3			
88182101	回复华佗体力值	0	1	1	1	1	71	88182101	3			
91082101	受到伤害时，进行判定：升级虎符消耗-2	0	0	0	0		31	91082101	3			
91141101	攻击+1	1	1	1	1	1	3	91141101	3			
91141102	体力+1	1	1	1	1	1	2	91141102	3			
91141201	再次判定	0	0	0	0		27	91141201	3			
91142101	攻击+2	1	1	1	1	1	3	91142101	3			
91142102	体力+2	1	1	1	1	1	2	91142102	3			
91142201	再次判定	0	0	0	0		27	91142201	3			
91181101	吸取体力值最高的敌方一半的体力值	0	0	0	0		2	91181101	3			
91181102	吸取体力值最高的敌方一半的体力值	0	1	1	0		2	91181102	3			
91182101	吸取体力值最高的敌方一半的体力值	0	0	0	0		2	91182101	3			
91182102	吸取体力值最高的敌方一半的体力值	0	1	1	0		2	91182102	3			
91221101	攻击+1，成功时翻倍，失败时减半	0	1	1	1	1	3	91221101	3			
91221102	体力+1，成功时翻倍，失败时减半	0	1	1	1	1	2	91221102	3			
91222101	攻击+2，成功时翻倍，失败时减半	0	1	1	1	1	3	91222101	3			
91222102	体力+2，成功时翻倍，失败时减半	0	1	1	1	1	2	91222102	3			
92011101	咆哮	0	1	1	1	1	11	92011101	3			
92012101	咆哮	0	1	1	1	1	11	92012101	3			
92021101	攻击+1	1	1	1	1	1	3	92021101	3			
92022101	攻击+2	1	1	1	1	1	3	92022101	3			
92051101	攻击+1	1	1	1	1	1	3	92051101	3			
92051102	体力+1	1	1	1	1	1	2	92051102	3			
92052101	攻击+2	1	1	1	1	1	3	92052101	3			
92052102	体力+2	1	1	1	1	1	2	92052102	3			
92141101	触发蜀势力友方当先效果	0	0	0	0		27	92141101	3			
92142101	触发蜀势力友方当先效果	0	0	0	0		27	92142101	3			
92171101	永久获得攻击+2，每使用过2张锦囊牌额外+1/+1	1	1	1	1	1	3	92171101	3			
92171102	永久获得体力+2，每使用过2张锦囊牌额外+1/+1	1	1	1	1	1	2	92171102	3			
92172101	永久获得攻击+4，每使用过2张锦囊牌额外+2/+2	1	1	1	1	1	3	92172101	3			
92172102	永久获得体力+4，每使用过2张锦囊牌额外+2/+2	1	1	1	1	1	2	92172102	3			
93091101	闪避	0	1	1	1	1	66	93091101	3			
93091201	获得周善攻击力	0	1	1	1	1	3	93091201	3			
93092101	闪避	0	1	1	1	1	66	93092101	3			
93092201	获得周善攻击力	0	1	1	1	1	3	93092201	3			
93141101	闪避	0	1	1	1	1	66	93141101	3			
93141201	造成其一半攻击力的伤害	0	0	0	0		26	93141201	3			
93142101	闪避	0	1	1	1	1	66	93142101	3			
93142201	造成其一半攻击力的伤害	0	0	0	0		26	93142201	3			
93181101	闪避	0	1	1	1	1	66	93181101	3			
93181201	友方闪避时，触发全体闪避友方的闪避效果	0	0	0	0		27	93181201	3			
93182101	闪避	0	1	1	1	1	66	93182101	3			
93182201	友方闪避时，触发全体闪避友方的闪避效果2次	0	0	0	0		27	93182201	3			
93211101	闪避	0	1	1	1	1	66	93211101	3			
93211201	攻击时免疫伤害。	0	1	1	0		30	93211201	3			
93211202	攻击时触发闪避	0	0	0	0		27	93211202	3			
93221101	闪避	0	1	1	1	1	66	93221101	3			
93221201	攻击时免疫伤害。	0	1	1	0		30	93221201	3			
93221202	攻击时触发闪避	0	0	0	0		27	93221202	3			
94011101	获得1张黄巾兵	0	0	0	0		5	94011101	3			
94012101	获得2张黄巾兵	0	0	0	0		5	94012101	3			
94021101	体力值永久+1	1	1	1	1	1	2	94021101	3			
94022101	体力值永久+2	1	1	1	1	1	2	94022101	3			
94031101	随征1个黄巾兵	1	1	1	1	1	79	94031101	3			
94031102	随征棋子的攻击	1	1	1	1	1	3	94031102	3			
94031103	随征棋子的体力	1	1	1	1	1	2	94031103	3			
94032101	随征1个黄巾兵	1	1	1	1	1	79	94032101	3			
94032102	随征棋子的攻击	1	1	1	1	1	3	94032102	3			
94032103	随征棋子的体力	1	1	1	1	1	2	94032103	3			
94041101	黄巾兵体力永久+1	1	1	1	1	1	2	94041101	3			
94042101	黄巾兵体力永久+2	1	1	1	1	1	2	94042101	3			
94051101	攻击+1	1	1	1	1	1	3	94051101	3			
94051102	体力+1	1	1	1	1	1	2	94051102	3			
94052101	攻击+2	1	1	1	1	1	3	94052101	3			
94052102	体力+2	1	1	1	1	1	2	94052102	3			
94061101	随征1个黄巾兵	1	1	1	1	1	79	94061101	3			
94061102	随征棋子的攻击	1	1	1	1	1	3	94061102	3			
94061103	随征棋子的体力	1	1	1	1	1	2	94061103	3			
94062101	随征2个黄巾兵	1	1	1	1	1	79	94062101	3			
94062102	随征棋子的攻击	1	1	1	1	1	3	94062102	3			
94062103	随征棋子的体力	1	1	1	1	1	2	94062103	3			
94071101	随征1个黄巾兵	1	1	1	1	1	79	94071101	3			
94071102	随征棋子的攻击	1	1	1	1	1	3	94071102	3			
94071103	随征棋子的体力	1	1	1	1	1	2	94071103	3			
94072101	随征2个黄巾兵	1	1	1	1	1	79	94072101	3			
94072102	随征棋子的攻击	1	1	1	1	1	3	94072102	3			
94072103	随征棋子的体力	1	1	1	1	1	2	94072103	3			
94081101	获得1张黄巾兵	0	0	0	0		5	94081101	3			
94082101	获得2张黄巾兵	0	0	0	0		5	94082101	3			
94091101	黄巾兵攻击永久+1	1	1	1	1	1	3	94091101	3			
94092101	黄巾兵攻击永久+2	1	1	1	1	1	3	94092101	3			
94101101	黄巾兵攻击永久+1	1	1	1	1	1	3	94101101	3			
94101102	黄巾兵体力永久+1	1	1	1	1	1	2	94101102	3			
94102101	黄巾兵攻击永久+2	1	1	1	1	1	3	94102101	3			
94102102	黄巾兵体力永久+2	1	1	1	1	1	2	94102102	3			
94111101	咆哮	0	1	1	1	1	11	94111101	3			
94111201	攻击+3	1	1	1	1	1	3	94111201	3			
94111202	体力+3	1	1	1	1	1	2	94111202	3			
94112101	咆哮	0	1	1	1	1	11	94112101	3			
94112201	攻击+6	1	1	1	1	1	3	94112201	3			
94112202	攻击+6	1	1	1	1	1	2	94112202	3			
94121101	攻击+1	1	1	1	1	1	3	94121101	3			
94121102	体力+1	1	1	1	1	1	2	94121102	3			
94122101	攻击+2	1	1	1	1	1	3	94122101	3			
94122102	体力+2	1	1	1	1	1	2	94122102	3			
94131101	烈刃*2	1	1	1	1	1	12	94131101	3			
94132101	烈刃*4	1	1	1	1	1	12	94132101	3			
94141101	每随征1个武将随机造成3点伤害	0	0	0	0		26	94141101	3			
94142101	每随征1个武将随机造成3点伤害2次	0	0	0	0		26	94142101	3			
94151101	获得1张随机黄巾武将	0	0	0	0		5	94151101	3			
94152101	获得2张随机黄巾武将	0	0	0	0		5	94152101	3			
94171101	随征1个黄巾兵	1	1	1	1	1	79	94171101	3			
94171102	随征棋子的攻击	1	1	1	1	1	3	94171102	3			
94171103	随征棋子的体力	1	1	1	1	1	2	94171103	3			
94172101	随征2个黄巾兵	1	1	1	1	1	79	94172101	3			
94172102	随征棋子的攻击	1	1	1	1	1	3	94172102	3			
94172103	随征棋子的体力	1	1	1	1	1	2	94172103	3			
94181101	黄巾兵攻击永久+1	1	1	1	1	1	3	94181101	3			
94181102	黄巾兵体力永久+1	1	1	1	1	1	2	94181102	3			
94182101	黄巾兵攻击永久+2	1	1	1	1	1	3	94182101	3			
94182102	黄巾兵体力永久+2	1	1	1	1	1	2	94182102	3			
94191101	召唤黄巾兵	0	0	0	0		1	94191101	3			
94191201	黄巾兵攻击+4	0	1	1	1	1	3	94191201	3			
94191202	黄巾兵体力+4	0	1	1	1	1	2	94191202	3			
94192101	召唤黄巾兵	0	0	0	0		1	94192101	3			
94192201	黄巾兵攻击+8	0	1	1	1	1	3	94192201	3			
94192202	黄巾兵体力+8	0	1	1	1	1	2	94192202	3			
94211101	每随征2个武将随机造成6点伤害	0	0	0	0		26	94211101	3			
94212101	每随征2个武将随机造成6点伤害	0	0	0	0		26	94212101	3			
94221101	随征1个黄巾兵	1	1	1	1	1	79	94221101	3			
94221102	随征棋子的攻击	1	1	1	1	1	3	94221102	3			
94221103	随征棋子的体力	1	1	1	1	1	2	94221103	3			
94222101	随征2个黄巾兵	1	1	1	1	1	79	94222101	3			
94222102	随征棋子的攻击	1	1	1	1	1	3	94222102	3			
94222103	随征棋子的体力	1	1	1	1	1	2	94222103	3			
94231101	随征	1	1	1	1	1	79	94231101	3			
94231102	随征棋子的攻击	1	1	1	1	1	3	94231102	3			
94231103	随征棋子的体力	1	1	1	1	1	2	94231103	3			
96021101	获得2点护甲	1	1	1	1	1	70	96021101	3			
96022101	获得4点护甲	1	1	1	1	1	70	96022101	3			
96141101	造成6点伤害	0	0	0	0		26	96141101	3			
96142101	造成6点伤害	0	0	0	0		26	96142101	3			
96161101	友方护甲减少时，使其永久获得一半攻击力	1	1	1	1	1	3	96161101	3			
96162101	友方护甲减少时，使其永久获得等量攻击力	1	1	1	1	1	3	96162101	3			
96181101	获得技能拥有者攻击力一半的护甲	0	1	1	1	1	70	96181101	3			
96182101	获得技能拥有者攻击力的护甲	0	1	1	1	1	70	96182101	3			
96191101	获得1张战马	0	0	0	0		5	96191101	3			
96192101	获得2张战马	0	0	0	0		5	96192101	3			
96221101	吸取护甲	0	1	1	1	1	80	96221101	3			
96221102	吸取护甲-护甲	0	1	1	1	1	70	96221102	3			
96221201	平分护甲	0	1	1	1	1	81	96221201	3			
96221202	平分护甲-护甲	0	1	1	1	1	70	96221202	3			
96222101	吸取护甲	0	1	1	1	1	80	96222101	3			
96222102	吸取护甲-护甲	0	1	1	1	1	70	96222102	3			
96222201	平分护甲	0	1	1	1	1	81	96222201	3			
96222202	平分护甲-护甲	0	1	1	1	1	70	96222202	3			
96321101	随征1个战马	1	1	1	1	1	79	96321101	3			
96321102	随征棋子的攻击	1	1	1	1	1	3	96321102	3			
96321103	随征棋子的体力	1	1	1	1	1	2	96321103	3			
96321201	攻击+1	1	1	1	1	1	3	96321201	3			
96321202	体力+1	1	1	1	1	1	2	96321202	3			
96321301	马术	1	1	1	1	1	46	96321301	3			
97052101	造成1点伤害	0	0	0	0		26	97052101	3			
97052102	获得等量攻击	1	1	1	1	1	3	97052102	3			
97052103	获得等量体力	1	1	1	1	1	2	97052103	3			
97071101	获得1张随机锦囊	0	0	0	0		6	97071101	3			
97072101	获得1张随机锦囊	0	0	0	0		6	97072101	3			
97121101	获得1虎符	0	0	0	0		4	97121101	3			
97122101	获得2虎符	0	0	0	0		4	97122101	3			
97181101	每种势力首个友方阵亡时，获得其基础技能，限2次	0	1	1	1	1	82	97181101	3			
97182101	每种势力首个友方阵亡时，获得其基础技能，限4次	0	1	1	1	1	82	97182101	3			
97211101	使前2个阵亡的武将回到手牌	0	0	0	0		36	97211101	3			
97212101	使前4个阵亡的武将回到手牌	0	0	0	0		36	97212101	3			
97221101	烈刃	1	1	1	1	1	12	97221101	3			
97222101	烈刃*2	1	1	1	1	1	12	97222101	3			
98251101	挑选1张5-6级锦囊	0	0	0	0		28	98251101	3			
98252101	挑选2张5-6级锦囊	0	0	0	0		28	98252101	3			
98302101	沉默添加	0	1	1	1	1	47	98302101	3			
98302102	攻击变为一半	0	1	1	1	1	3	98302102	3			
98302103	体力变为一半	0	1	1	1	1	2	98302103	3			
97201101	场上存在4个不同势力的棋子后，己方棋子共享势力	1	1	1	1	1	83	97201101	3			
97202101	场上存在4个不同势力的棋子后，己方棋子共享势力	1	1	1	1	1	83	97202101	3			
99011101	获得当前营帐等级武将	0	0	0	0		5	99011101	3			
1049101	受到双倍伤害	0	1	1	1	1	38	1049101	3			
1050101	获得攻击目标的攻击	0	1	1	1	1	3	1050101	3			
1050102	获得攻击目标的体力	0	1	1	1	1	2	1050102	3			
1050103	吞噬目标	0	0	0	0		60		3			
1053101	蒙恬城墙分摊伤害	0	0	0	0		69		3			
3060071	吸取攻击	1	1	1	1	1	3	3060071	3			
3060072	吸取体力	1	1	1	1	1	2	3060072	3			
3060073	攻击设置为0	1	1	1	1	1	3	3060073	3			
3060074	体力设置为1	1	1	1	1	1	2	3060074	3			
306008101	5点伤害	0	0	0	0		26	306008101	3			
3060111	攻击+2	1	1	1	1	1	3	3060111	3			
3060112	体力+1	1	1	1	1	1	2	3060112	3			
3060121	攻击3	1	1	1	1	1	3	3060121	3			
3060122	体力2	1	1	1	1	1	2	3060122	3			
3060161	增伤1	1	1	1	1	1	12	3060161				
3060162	攻击1	1	1	1	1	1	3	3060162				
3060163	体力1	1	1	1	1	1	2	3060163				
3060171	增伤2	1	1	1	1	1	12	3060171				
3060172	攻击2	1	1	1	1	1	3	3060172				
3060173	体力2	1	1	1	1	1	2	3060173				
306018101	造成最左侧敌方攻击力的伤害	0	0	0	0		26	306018101	3			
3060201	攻击1	1	1	1	1	1	3	3060201				
3060202	体力1	1	1	1	1	1	2	3060202				
3060221	攻击4	1	1	1	1	1	3	3060221				
3060231	攻击8	1	1	1	1	1	3	3060231				
3060241	攻击12	1	1	1	1	1	3	3060241				
3060251	攻击16	1	1	1	1	1	3	3060251				
3060261	攻击24	1	1	1	1	1	3	3060261				
3060351	攻击1	1	1	1	1	1	3	3060351				
3060352	体力1	1	1	1	1	1	2	3060352				
3060361	攻击3	1	1	1	1	1	3	3060361				
3060362	体力3	1	1	1	1	1	2	3060362				
3060381	破釜沉舟攻击	1	1	1	1	1	3	3060381				
3060382	破釜沉舟体力	1	1	1	1	1	2	3060382				
306039101	攻击2	1	1	1	1	1	3	306039101				
306039102	体力1	1	1	1	1	1	2	306039102				
306040101	攻击4	1	1	1	1	1	3	306040101				
306040102	体力3	1	1	1	1	1	2	306040102				
3060411	攻击3	1	1	1	1	1	3	3060411				
3060421	攻击4	1	1	1	1	1	3	3060421				
3060431	攻击5	1	1	1	1	1	3	3060431				
306044101	体力减半	0	1	1	1	1	2	306044101				
3060531	体力4	1	1	1	1	1	2	3060531				
3060541	体力8	1	1	1	1	1	2	3060541				
3060551	体力12	1	1	1	1	1	2	3060551				
3060561	体力16	1	1	1	1	1	2	3060561				
3060571	体力24	1	1	1	1	1	2	3060571				
3060581	体力3	1	1	1	1	1	2	3060581				
3060601	体力5	1	1	1	1	1	2	3060601				
306064101	攻击永久1	1	1	1	1	1	3	306064101				
306064102	体力永久1	1	1	1	1	1	2	306064102				
306065101	攻击永久3	1	1	1	1	1	3	306065101				
306065102	体力永久3	1	1	1	1	1	2	306065102				
306075101	攻击3	1	1	1	1	1	3	306075101				
306075102	体力3	1	1	1	1	1	2	306075102				
306092101	攻击3	1	1	1	1	1	3	306092101				
306092102	体力3	1	1	1	1	1	2	306092102				
3060821	增伤3	1	1	1	1	1	12	3060821				
3060822	获得技能3060823	1	1	1	1	1	8	3060822				
306082301	3点伤害	0	0	0	0		26	306082301				
3060881	1回合御策	0	1	1	1	1	9	3060881			1	
3060882	1回合咆哮	0	1	1	1	1	11	3060882			1	
3060883	获得技能3060884	0	1	1	1	1	8	3060883				
306088401	攻击10	1	1	1	1	1	3	306088401				
306088402	体力10	1	1	1	1	1	2	306088402				
3060891	1回合御策	0	1	1	1	1	9	3060891			1	
3060892	1回合咆哮	0	1	1	1	1	11	3060892			1	
3060893	获得技能3060894	0	1	1	1	1	8	3060893				
306089401	攻击15	1	1	1	1	1	3	306089401				
306089402	体力15	1	1	1	1	1	2	306089402				
3060901	1回合御策	0	1	1	1	1	9	3060901			1	
3060902	1回合咆哮	0	1	1	1	1	11	3060902			1	
3060903	获得技能3060904	0	1	1	1	1	8	3060903				
306090401	攻击30	1	1	1	1	1	3	306090401				
306090402	体力30	1	1	1	1	1	2	306090402				
306091101	1点伤害	0	0	0	0		26	306091101	3			
306091102	攻击永久+4	1	1	1	1	1	3	306091102	3			
306091103	体力永久+3	1	1	1	1	1	2	306091103	3			
610011	攻击+1	1	1	1	1	1	3	610011	3			
610012	体力+1	1	1	1	1	1	2	610012	3			
610021	攻击+1	1	1	1	1	1	3	610021	3			
610022	体力+1	1	1	1	1	1	2	610022	3			
62003101	获得破军	0	1	1	1	1	8	62003101	3			
620031201	造成伤害永久+1	1	1	1	1	1	12	620031201	3			
63001101	受到伤害-1	0	1	1	1	1	61	63001101	3			
63006101	攻击4	1	1	1	1	1	3	63006101				
63006102	体力4	1	1	1	1	1	2	63006102				
63007101	闪避	0	1	1	1	1	66	63007101				
61003101	攻击+1	1	1	1	1	1	3	61003101	3			
61003102	体力+1	1	1	1	1	1	2	61003102	3			
62004101	获得技能620042	0	1	1	1	1	8	62004101	3			
62004201	沉默添加	0	1	1	1	1	47	62004201	3			
63008101	获得技能630082	0	1	1	1	1	8	63008101	3			
63008201	回复一半体力	0	1	1	1	1	71	63008201	3			
63009101	获得技能630092	0	1	1	1	1	8	63009101	3			
63009102	获得技能630093	0	1	1	1	1	8	63009102	3			
63009201	受到的攻击伤害减半	0	0	0	0		52	63009201	3			
63009301	受到的非攻击伤害+10	0	0	0	0		52	63009301	3			
10301	获得攻击+1，每触发1次额外+1	0	1	1	1	1	3	10301	3			
10302	获得护甲+1，每触发1次额外+2	0	1	1	1	1	70	10302	3			
10580101	攻击+1	1	1	1	1	1	3	10580101	3			
