SkillID	SkillName	SkillDesc	IsScenarioSkill	IsRepeatedWork	SkillPriority	TriggerTyp	TriggerTimes	ActivateRatio	TargetTyp1	TargetPara1	SkillBuff1	AffiliatedSkill	ChessBuffTips	SkillTyp	ChessSkillKeyword	SkillShownName	ScenarioPara	IsHaloSkill	TriggerPara	RelatedSummonMinion	TargetTyp2	SkillBuff2	ActiveTips	TargetPara2	RelatedUpgradeSkillID	SkillOperatingServer	IsWorkInHand	IsGlobalSkill	SkillSpecialEffectType	EffectPlayPosition	TriggerTimesFunction	InheritUpgradSkill	IsTriggerDelete	IsMergeEffect	SkillTriggerCountLimit
760923	董絮	战斗开始时，使自身和相邻友方获得马术：使升级营帐消耗的虎符数-2		1	3	5	1	100	1		[76092301]		董絮【清冷】|马术：使升级营帐消耗的虎符数-2		[19]	马术					10	[76092301]		7609232											
761711	马超	马术：使全体友方永久获得+2/+1		1	3	8	1	100	6	7617112	[76171101, 76171102]		马超【铁骑】|+2/+1	[19]	[19]				7617111																
761712	马超	马术		1	3	43	1	100	1		[76171201]																								
761713	马超	马术：使目标的基础技能无效		1	3	9	1	100	2		[76171301]		马超【铁骑】|基础技能无效			铁骑			7617131										30	2					
761721	马超	马术：使全体友方永久获得+4/+2		1	3	8	1	100	6	7617212	[76172101, 76172102]		马超【铁骑】|+4/+2	[19]	[19]				7617211																
761722	马超	马术		1	3	43	1	100	1		[76172201]																								
761723	马超	马术：使目标的基础技能无效		1	3	9	1	100	2		[76172301]		马超【铁骑】|基础技能无效			铁骑			7617231										30	2					
762211	张济	战斗开始时，使随机友方获得马术（本回合主公每受到3次伤害额外触发1次）		1	3	5	0	100	6	7622112	[76221101]		张济【掠命】|马术：永久获得+1/+1		[19]	掠命															{'Constant1': 1, 'Variable': 37, 'Constant2': 1, 'Constant3': 3}				
762212	张济衍生技	马术：永久获得+1/+1		1	3	8	1	100	1		[76221201, 76221202]		张济【掠命】|+1/+1	[19]					7622121																
762221	金张济	战斗开始时，使随机友方获得马术（本回合主公每受到3次伤害额外触发1次）		1	3	5	0	100	6	7622212	[76222101]		张济【掠命】|马术：永久获得+2/+2		[19]	掠命															{'Constant1': 1, 'Variable': 37, 'Constant2': 1, 'Constant3': 3}				
762222	金张济衍生技	马术：永久获得+2/+2		1	3	8	1	100	1		[76222201, 76222202]		张济【掠命】|+2/+2	[19]					7622221																
770211	荀谌	其他友方首次造成伤害时，对随机敌方造成1点伤害		1	3	34	1	100	7	7702112	[77021101]					暗涌			7702111										46						
770221	荀谌	其他友方首次造成伤害时，对随机敌方造成1点伤害2次		1	3	34	2	100	7	7702212	[77022101]					暗涌			7702211										46						
770711	逢纪	招募结束时，使最左侧友方获得烈刃		1	3	3	1	100	10	7707112	[77071101]		逢纪【烈刃】|造成伤害+1	[15, 8]	[8]	饰非		1											17	2					
770721	逢纪	招募结束时，使最左侧友方获得烈刃*2		1	3	3	1	100	10	7707212	[77072101]		逢纪【烈刃】|造成伤害+2	[15, 8]	[8]	饰非		1											17	2					
770911	许攸	阵亡时回到手牌。		1	3	11	1	100	1		[77091101]					成略			7709111										17	2					
770912	许攸	回手时永久获得+2/+2，每触发1次额外获得+2/+2		1	3	62	1	100	27		[77091201, 77091202]		许攸【成略】|+2/+2，每触发1次额外+2/+2	[22]		成略													17	2		770922			
770921	许攸	阵亡时回到手牌。		1	3	11	1	100	1		[77092101]					成略			7709211										17	2					
770922	许攸	回手时永久获得+4/+4，每触发1次额外获得+4/+4		1	3	62	1	100	27		[77092201, 77092202]		许攸【成略】|+4/+4，每触发1次额外+4/+4	[22]		成略													17	2					
771011	审配	友方每造成2次伤害，使其永久获得+1/+1和烈刃		1	3	34	1	100	1		[77101102, 77101103, 77101101]		审配【烈直】|+1/+1且造成的伤害+1	[8]	[8]	烈直		1	7710111										18	2					
771021	审配	友方每造成2次伤害，使其永久获得+2/+2和烈刃*2		1	3	34	1	100	1		[77102102, 77102103, 77102101]		审配【烈直】|+2/+2且造成的伤害+2	[8]	[8]	烈直		1	7710211										18	2					
771211	淳于琼	招募开始时，使相邻友方回到手牌。		1	3	1	1	100	10	7712112	[77121101]																								
771212	淳于琼	友方触发回手技能时，使其永久+3/+3		1	3	16	1	100	1		[77121201, 77121202]		淳于琼【仓储】|+3/+3			仓储		1	7712121																
771221	淳于琼	招募开始时，使相邻友方回到手牌。		1	3	1	1	100	10	7712212	[77122101]																								
771222	淳于琼	友方触发回手技能时，使其永久+6/+6		1	3	16	1	100	1		[77122201, 77122202]		淳于琼【仓储】|+6/+6			仓储		1	7712221																
771411	袁胤	战斗中每阵亡1个不同势力的友方，获得1枚虎符		1	3	11	1	100	23		[77141101]					运柩			7714111																
771421	袁胤	战斗中每阵亡1个不同势力的友方，获得2枚虎符		1	3	11	1	100	23		[77142101]					运柩			7714211																
772211	董绾	友方每造成3次伤害，使全体袁势力友方永久获得烈刃		1	3	34	1	100	6	7722112	[77221101]		董绾【生妒】|获得烈刃		[8]	生妒			7722111										18	2					
772221	董绾	友方每造成3次伤害，使全体袁势力友方永久获得烈刃*2		1	3	34	1	100	6	7722212	[77222101]		董绾【生妒】|获得烈刃*2		[8]	生妒			7722211										18	2					
771711	麹义	必中		1	3	43	1	100	1		[77171101]			[24]																					
771712	麹义	本武将造成2倍伤害		1	3	43	1	100	1		[77171201]																								
771721	麹义	必中		1	3	43	1	100	1		[77172101]			[24]																					
771722	麹义	造成的伤害变为3倍		1	3	43	1	100	1		[77172201]																								
771811	沮授	阵亡时回到手牌。		1	3	11	1	100	1		[77181101]								7718111																
771812	沮授	回手时上阵手牌中1个随机非同名友方的复制		1	3	62	1	100	23		[77181201]			[22]															18	1					
771821	沮授	阵亡时回到手牌。		1	3	11	1	100	1		[77182101]								7718211																
771822	沮授	回手时上阵手牌中2个随机非同名友方的复制		1	3	62	1	100	23		[77182201]			[22]															18	1					
771911	袁绍	袁势力友方攻击时，对全体敌方造成5点伤害。		1	3	8	1	100	7	7719112	[77191101]					放箭			7719111										39						
771912	袁绍	友方每造成4次伤害，获得烈刃		1	3	34	1	100	1		[77191201]		袁绍【烈刃】|造成伤害+1	[8]	[8]				7719121																
771921	袁绍	袁势力友方攻击时，对全体敌方造成5点伤害。		1	3	8	1	100	7	7719212	[77192101]					放箭			7719211										39						
771922	袁绍	友方每造成4次伤害，获得烈刃*2		1	3	34	1	100	1		[77192201]		袁绍【烈刃】|造成伤害+1	[8]	[8]				7719221																
772111	田丰	使前3个阵亡的武将回到手牌		1	3	11	1	100	31		[77211101]			[22]					7721111						772121				18	1					3
772121	田丰	使前6个阵亡的武将回到手牌		1	3	11	1	100	31		[77212101]			[22]					7721211										18	1					6
780811	陈珪	当先：使场上1个非同名友方回到手牌		1	3	39	1	100	21		[78081101]			[3]	[3]																				
780821	陈珪	当先：使场上1个非同名友方回到手牌		1	3	39	1	100	21		[78082101]			[3]	[3]																				
781411	貂蝉	闪避		1	3	43	1	100	1		[78141101]			[23]	[23]																				
781412	貂蝉	战斗开始时，使左侧友方获得闪避和永久+2/+2		1	3	5	1	100	10	7814122	[78141201, 78141202, 78141203]		貂蝉【闭月】|+2/+2			闭月													17	2					
781421	貂蝉	闪避		1	3	43	1	100	1		[78142101]			[23]	[23]																				
781422	貂蝉	战斗开始时，使相邻友方获得闪避和永久+2/+2		1	3	5	1	100	10	7814222	[78142201, 78142202, 78142203]		貂蝉【闭月】|+2/+2			闭月													17	2					
781511	胡车儿	敌方阵营发起的首次攻击无效，并使攻击者的攻击力减半		1	3	61	1	100	26		[78151101, 78151102]		胡车儿【负重】|攻击减半			负重			7815111										47	1					1
781521	胡车儿	敌方阵营发起的首次攻击无效，并使攻击者的攻击力减半2次		1	3	61	1	100	26		[78152101, 78152102]		胡车儿【负重】|攻击减半2次			负重			7815211										47	1					1
782411	管宁	闪避		1	3	43	1	100	1		[78241101]			[23]	[23]																				
782412	管宁	友方闪避时，使随机2个友方永久获得+1/+1（每次触发额外+1/+1)		1	3	59	1	100	6	7824121	[78241201, 78241202]		管宁【遁世】|+1/+1，每触发1次额外+1/+1			遁世			7824121													782422			
782421	管宁	闪避		1	3	43	1	100	1		[78242101]			[23]	[23]																				
782422	管宁	友方闪避时，使随机2个友方永久获得+2/+2（每次触发额外+2/+2)		1	3	59	1	100	6	7824221	[78242201, 78242202]		管宁【遁世】|+2/+2，每触发1次额外+2/+2			遁世			7824221																
783011	来莺儿	闪避		1	3	43	1	100	1		[78301101]			[23]	[23]																				
783012	来莺儿	友方阵亡后，进行判定：50%几率使随机2个友方获得闪避		1	3	45	1	50	6	7830121	[78301201]			[17]	[17]	绡舞			7830121																
783021	来莺儿	闪避		1	3	43	1	100	1		[78302101]			[23]	[23]																				
783022	来莺儿	友方阵亡后，进行判定：50%几率使随机2个友方获得闪避，执行2次		1	3	45	2	50	6	7830221	[78302201]			[17]	[17]	绡舞			7830221																
784011	城墙	挑衅。无法攻击		1	3	43	1	100	1		[78401101, 78401102]			[5]	[5]																				
784021	城墙	挑衅。无法攻击		1	3	43	1	100	1		[78402101, 78402102]			[5]	[5]																				
790211	神马超	战斗开始时，随机给予3个敌方“雷”标记，使其技能失效并受到双倍攻击伤害，		1	1	5	1	100	7	7902112	[79021101]																		48						
790212	神马超	然后依次对其发起攻击		1	3	5	1	100	7	7902122	[79021201]																								
790221	金神马超	战斗开始时，随机给予6个敌方“雷”标记，使其技能失效并受到双倍攻击伤害，		1	1	5	1	100	7	7902212	[79022101]																		49						
790222	金神马超	然后依次对其发起攻击		1	3	5	1	100	7	7902222	[79022201]																								
790411	神陆逊	战斗开始时，随机连锁3个敌方。		1	3	5	1	100	7	7904112	[79041101]				[26]														50						
790412	神陆逊	非同名友方造成非攻击伤害时，对与目标连锁的武将造成等量伤害		1	3	35	1	100	33		[79041201]			[26]					7904121										52	1					
790413	神陆逊	攻击时，对目标造成99点伤害		1	3	8	1	100	2		[79041301]								7904131																
790421	金神陆逊	战斗开始时，随机连锁6个敌方。		1	3	5	1	100	7	7904212	[79042101]				[26]														51						
790422	金神陆逊	非同名友方造成非攻击伤害时，对与目标连锁的武将造成等量伤害		1	3	35	1	100	33		[79042201]			[26]					7904221										53	1					
790423	金神陆逊	攻击时，对目标造成999点伤害		1	3	8	1	100	2		[79042301]								7904231																
810511	曹轶	攻击时，使全体友方体力值永久+1并对其造成1点伤害		1	3	8	1	100	6	8105112	[81051101]		曹轶【蜜饴】|体力+1			蜜饴			8105111		6	[81051102]		8105113											
810521	曹轶	攻击时，使全体友方体力值永久+1并对其造成1点伤害，执行2次		1	3	8	2	100	6	8105212	[81052101]		曹轶【蜜饴】|体力+1			蜜饴			8105211		6	[81052102]		8105213											
810811	郭嘉	受伤时，进行判定：升级虎符消耗-1		1	3	35	1	50	23		[81081101]			[17]	[17]				8108111																
810821	郭嘉	受伤时，进行判定：升级虎符消耗-1，执行2次		1	3	35	2	50	23		[81082101]			[17]	[17]				8108211																
811411	曹丕	友方每判定8次，使全体友方永久获得随机属性(1~判定成功次数)		1	3	46	1	100	6	8114112	[81141101, 81141102]		曹丕【颂威】|根据判定次数随机获得属性		[17]	颂威			8114111																
811421	曹丕	友方每判定4次，使全体友方永久获得随机属性(1~判定成功次数)		1	3	46	1	100	6	8114212	[81142101, 81142102]		曹丕【颂威】|根据判定次数随机获得属性		[17]	颂威			8114211																
811511	曹金玉	魏势力友方受伤时，使随机3个其他友方永久获得+1/+2		1	3	35	1	100	6	8115112	[81151101, 81151102]		曹金玉【隅泣】|+1/+2			隅泣			8115111										23	2					
811521	曹金玉	魏势力友方受伤时，使随机3个其他友方永久获得+2/+4		1	3	35	1	100	6	8115212	[81152101, 81152102]		曹金玉【隅泣】|+2/+4			隅泣			8115211										23	2					
811611	司马懿	判定必定成功（每回合每个友方限2次）。		0	3	46	1	100	23		[81161101]				[17]	鬼才			8116111																
811612	司马懿	每成功2次获得1张随机锦囊牌		1	3	47	1	100	23		[81161201]				[17]	鬼才			8116121																
811621	司马懿	判定必定成功（每回合每个友方限2次）。		0	3	46	1	100	23		[81162101]				[17]	鬼才			8116211																
811622	司马懿	每成功2次获得2张随机锦囊牌		1	3	47	1	100	23		[81162201]				[17]	鬼才			8116221																
811911	田尚衣	友方每判定2次，随机造成(1~2x判定成功次数)点伤害		1	3	46	1	100	7	8119112	[81191101]				[17]	绡刃			8119111										35						
811921	田尚衣	友方每判定2次，对随机2个敌方造成(1~2x判定成功次数)点伤害		1	3	46	1	100	7	8119212	[81192101]				[17]	绡刃			8119211										35						
812111	戏志才	自身受伤时，进行判定：自身和左侧友方永久+3/+6		1	3	35	1	50	1		[81211101, 81211102]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			8121111		10	[81211101, 81211102]		8121113					8	2					
812112	戏志才	左侧友方受伤时，进行判定：自身和左侧友方永久+3/+6		1	3	35	1	50	1		[81211201, 81211202]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			8121121		10	[81211201, 81211202]		8121123					8	2					
812121	戏志才	自身受伤时，进行判定：自身和相邻友方永久+3/+6		1	3	35	1	50	1		[81212101, 81212102]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			8121211		10	[81212101, 81212102]		8121213					8	2					
812122	戏志才	相邻友方受伤时，进行判定：自身和相邻友方永久+3/+6		1	3	35	1	50	1		[81212201, 81212202]		戏志才【筹策】|+3/+6	[17]	[17]	筹策			8121221		10	[81212201, 81212202]		8121223					8	2					
812211	程昱	距离最近的敌方攻击无效，且技能失效，每场战斗限1次		1	3	61	1	100	30		[81221101, 81221102]								8122111																1
812221	程昱	距离最近的敌方攻击无效，且技能失效，每场战斗限1次		1	3	61	1	100	30		[81222101, 81222102]								8122211																1
820411	糜竺	当先：使全体友方获得+1/+1		1	3	39	1	100	6	8204112	[82041101, 82041102]		糜竺【当先】|+1/+1	[3]	[3]	当先							选择一名友方，使其获得+4/+2												
820421	糜竺	当先：使全体友方获得+2/+2		1	3	39	1	100	6	8204212	[82042101, 82042102]		糜竺【当先】|+2/+2	[3]	[3]	当先							选择一名友方，使其获得+8/+4												
820911	关银屏	首次攻击时，友方每攻击过1次，随机造成3点伤害		1	3	8	0	100	7	8209112	[82091101]			[19]	[19]	雪恨			8209111												{'Constant1': 1, 'Variable': 25, 'Constant2': 1}				
820912	关银屏	马术		1	3	43	1	100	1		[82091201]																								
820921	关银屏	首次攻击时，友方每攻击过1次，随机造成3点伤害2次		1	3	8	0	100	7	8209212	[82092101]			[19]	[19]	雪恨			8209211												{'Constant1': 2, 'Variable': 25, 'Constant2': 2}				
820922	关银屏	马术		1	3	43	1	100	1		[82092201]																								
821111	关兴	友方攻击击败敌方时，回复其攻击力一半的体力值		1	3	48	1	100	1		[82111101]		关兴【父魂】|回复击败敌方攻击力一半的体力值			父魂		1											4	2					
821121	关兴	友方攻击击败敌方时，获得其攻击力一半的属性值		1	3	48	1	100	1		[82112101, 82112102]		关兴【父魂】|获得击败敌方攻击力一半的属性值			父魂		1											4	2					
821311	黄月英	当先：使1个友方+2/+2，每使用过2张锦囊牌额外+1/+1		1	3	39	1	100	21		[82131101, 82131102]		黄月英【集智】|使1个友方+2/+2，每使用过2张锦囊牌额外+1/+1	[3]	[3]	集智							选择一名友方，使其获得+2/+2，每使用过2张锦囊牌额外+1/+1						6	2		821321			
